PercChangeMinutes,RevenuePerMinute,CurrentEquipmentDays,MonthlyMinutes,EquipmentAgeRatio,DeviceToServiceAgeRatio,PeakCallsInOut,OffPeakCallsInOut,ServiceIssueRate,CallRatio,ServiceIssues,TotalCalls,ReceivedCalls,UnansweredCalls,AgeHH1,TotalRecurringCharge,OutboundCalls,MonthsInService,ServiceAgeInDays,InboundCalls,CustomerCareCalls,Churn_numeric
-58.0,0.3126993865030675,5.537334267018537,5.093750200806762,0.1505056513979774,0.1505056513979774,3.0106208860477417,3.768152635008444,0.20544397421480876,1.8114645403073872,2.639057329615259,4.37449836825309,3.673765816303888,2.302585092994046,30.0,70.0,3.563882963939251,4.04305126783455,7.427144133408616,1.9021075263969205,0.26236426446749106,0
-1007.0,0.0871349166245578,4.969813299576001,7.590346945602565,0.0821367030442274,0.0821367030442274,6.577861357721047,4.115779842942166,1.3336620796989898,1.9650311905020916,5.111385197196399,6.294527721598065,6.246494287284514,4.747537427275013,48.0,100.0,3.1654750481410856,4.07753744390572,7.462214939768189,1.308332819650179,0.26236426446749106,1
14.0,0.6247916666666666,6.352629396319567,3.8712010109078907,0.3534855027760641,0.3534855027760641,3.1354942159291497,1.4586150226995167,0.051384199346478615,1.548350220454262,1.3609765531356006,2.617395832834079,0.6931471805599453,1.1939224684724346,52.0,30.0,2.3978952727983707,4.007333185232471,7.390798521735676,0.9932517730102834,0.0,0
32.0,0.8645714285714287,5.768320995793772,3.5553480614894135,0.2043561819346572,0.2043561819346572,2.72785282839839,0.0,0.01312108796269715,0.26236426446749106,0.5306282510621704,0.5877866649021191,0.4054651081081644,0.5306282510621704,42.0,30.0,0.26236426446749106,3.970291913552122,7.353081920515432,0.0,0.0,0
81.0,0.5695348837209302,6.655440350367647,3.7612001156935624,0.4457208500861573,0.4457208500861573,1.3862943611198906,0.5306282510621704,0.0,0.0,0.0,0.0,0.0,0.0,36.0,17.0,0.0,4.07753744390572,7.462214939768189,0.0,0.0,1
-54.0,0.3157894736842105,7.241366283322318,4.553876891600541,0.8605798889574336,0.8605798889574336,3.306886702190914,3.0106208860477417,0.2077529946857584,0.6931471805599453,2.617395832834079,3.068052935133617,3.0204248861443626,1.840549633397487,42.0,30.0,0.6931471805599453,4.007333185232471,7.390798521735676,0.0,0.0,0
-11.0,0.2539285714285714,6.444131256700441,4.941642422609304,0.4023062139654068,0.4023062139654068,3.342861804649192,2.791165107812717,0.084965259961932,1.3470736479666094,1.7404661748405044,4.350277936359301,4.297285406218791,1.4586150226995167,40.0,35.0,1.547562508716013,3.970291913552122,7.353081920515432,0.26236426446749106,0.0,0
-16.0,0.4499999999999999,4.9344739331306915,3.8501476017100584,0.0792647903503733,0.0792647903503733,2.0794415416798357,2.70805020110221,0.23861644661745432,0.0,2.827313621929028,1.2809338454620645,1.1939224684724346,2.1162555148025524,74.0,17.0,0.0,4.07753744390572,7.462214939768189,0.26236426446749106,0.0,0
41.0,0.4253731343283582,6.822197390620491,4.204692619390966,0.5455086258179654,0.5455086258179654,3.4873750779032076,1.9878743481543455,0.03278982282299084,1.667706820558076,1.0647107369924282,3.4436180975461075,3.295836866004329,0.832909122935104,48.0,30.0,1.667706820558076,4.04305126783455,7.427144133408616,0.0,0.0,0
-14.0,0.0836066945606694,5.556828061699537,7.085901464365611,0.1591610117211598,0.1591610117211598,5.916202062607435,4.200204952921578,0.9364498018759443,2.0623795164031145,4.457829598089382,5.972791281842361,5.666426688112432,3.9945242269398897,28.0,75.0,4.525044141508807,4.007333185232471,7.390798521735676,2.5877640352277083,1.308332819650179,0
94.0,0.1910828025477707,6.447305862541213,5.056245805348308,0.3747769185008923,0.3747769185008923,4.138361447638875,2.7536607123542622,0.1764564373415565,0.6931471805599453,2.4849066497880004,3.173878458937465,2.7013612129514133,1.3862943611198906,36.0,30.0,1.791759469228055,4.04305126783455,7.427144133408616,1.6094379124341003,0.0,0
54.0,0.1699492385786802,5.19295685089021,5.2832037287379885,0.1104256631708821,0.1104256631708821,3.6635616461296463,3.0106208860477417,0.31414694957337697,0.8951738084332324,3.0587070727153796,4.505349850705881,4.318820558770089,1.9878743481543455,50.0,30.0,2.3702437414678603,4.007333185232471,7.390798521735676,1.9021075263969205,0.0,1
-184.0,0.1242965204236006,4.68213122712422,6.493753839851687,0.0625365283459964,0.0625365283459964,5.093750200806762,3.505557396986398,0.30010459245033805,3.415586119114255,3.0587070727153796,6.10367653771491,5.936216072877503,2.424802725718295,46.0,50.0,4.229749199228304,4.060443010546419,7.444833273892193,0.832909122935104,0.0,0
-47.0,0.5263157894736842,6.424869023905388,4.04305126783455,0.3871778755499686,0.3871778755499686,3.4111477125153233,1.9459101490553132,0.12842578858882236,0.6576404921030354,2.128231705849268,3.0819099697950434,2.6741486494265287,1.6094379124341003,74.0,30.0,1.6094379124341003,3.9889840465642745,7.372118028337787,1.4586150226995167,0.26236426446749106,0
-4.0,3.228,7.415776975415394,1.6094379124341003,1.0060569351907935,1.0060569351907935,1.3862943611198906,0.5306282510621704,0.06398032966340711,0.0,1.547562508716013,0.18232155679395462,0.18232155679395462,0.9932517730102834,64.0,17.0,0.0,4.02535169073515,7.409136443920128,0.0,0.0,1
-2.0,0.0846423357664233,6.762729506931879,6.529418838262226,0.5233192004845548,0.5233192004845548,4.88507207112091,4.012772908528289,0.7082117100213412,2.7629268113280445,4.072439726834051,5.412984441526163,5.321545492667243,3.2068032436339315,50.0,55.0,3.0106208860477417,4.02535169073515,7.409136443920128,0.26236426446749106,1.791759469228055,1
-206.0,0.0917819460726846,5.0238805208462765,6.748759547491679,0.0949088623507228,0.0949088623507228,5.3067814449601665,4.31748811353631,0.9162907318741551,1.0230834462013727,4.406719247264253,5.96665942818901,5.722931293494962,3.8712010109078907,50.0,85.0,4.019980146933238,3.9889840465642745,7.372118028337787,3.4242626545931514,0.6931471805599453,1
-258.0,0.1369476372924649,5.093750200806762,6.663132695990803,0.098122350090854,0.098122350090854,4.178992036282385,4.789988622980633,0.10821358464023276,0.832909122935104,2.0014800002101243,6.670766320845874,6.669117306709278,1.3862943611198906,36.0,25.0,0.832909122935104,4.02535169073515,7.409136443920128,0.0,0.26236426446749106,1
25.0,1.2104,6.893656354602635,3.2188758248682006,0.643370346178968,0.643370346178968,1.6094379124341003,1.840549633397487,0.03774032798284697,1.547562508716013,1.0986122886681096,1.5686159179138452,0.09531017980432487,1.0986122886681096,72.0,30.0,1.547562508716013,3.9512437185814275,7.333676395657684,0.0,0.5306282510621704,1
447.0,0.1126661514683153,3.044522437723423,7.165493475060845,0.0121138703815869,0.0121138703815869,5.847305451408376,4.465908118654584,0.9671196327334354,2.6102712228967815,4.525044141508807,5.728149831104496,5.342812606434588,3.696351468952637,64.0,68.0,4.532599493153256,4.02535169073515,7.409136443920128,1.9878743481543455,1.4586150226995167,0
6.0,0.5005940594059406,6.885509670034818,4.61512051684126,0.6140791954745443,0.6140791954745443,3.0106208860477417,2.3978952727983707,0.8150369981689822,0.6931471805599453,4.23410650459726,2.2823823856765264,2.174751721484161,2.9806186357439426,42.0,50.0,0.6931471805599453,3.9889840465642745,7.372118028337787,0.0,0.0,1
50.0,0.1265185185185185,6.270988431858299,6.003887067106539,0.3198061780738946,0.3198061780738946,4.877484781308751,2.2300144001592104,0.4006918293555067,3.0301337002713233,3.353406717825807,4.548599834499697,4.314817884980432,2.5877640352277083,44.0,50.0,3.0301337002713233,4.02535169073515,7.409136443920128,0.0,1.0986122886681096,1
0.0,10.09,7.337587743538596,0.6931471805599453,1.0233177881412392,1.0233177881412392,0.5306282510621704,0.26236426446749106,0.0,0.0,0.0,0.26236426446749106,0.26236426446749106,0.0,46.0,20.0,0.0,3.9318256327243257,7.313886831633462,0.0,0.0,0
0.0,0.9956756756756756,6.931471805599453,3.6109179126442243,0.6196244700181708,0.6196244700181708,1.791759469228055,1.1939224684724346,0.045383005847817674,0.8362480242006186,1.2809338454620645,1.4350845252893227,0.7884573603642702,1.0986122886681096,40.0,45.0,0.9932517730102834,4.02535169073515,7.409136443920128,0.26236426446749106,0.0,1
146.0,0.5276388888888889,7.37650812632622,4.276666119016055,1.0037712130735386,1.0037712130735386,2.2300144001592104,1.308332819650179,0.07318161729359113,0.6931471805599453,1.6292405397302803,1.4816045409242156,1.2237754316221157,1.308332819650179,76.0,38.0,0.6931471805599453,3.9889840465642745,7.372118028337787,0.0,0.0,0
-31.0,0.2729640718562874,4.812184355372417,5.8111409929767,0.0812791472351765,0.0812791472351765,5.3097517441737,3.190476350346503,0.6252041779358306,0.9473813189441862,3.8133070324889884,3.86911550441687,3.5322256440685598,3.5467396869528134,30.0,75.0,2.302585092994046,3.9318256327243257,7.313886831633462,1.7404661748405044,0.26236426446749106,0
76.0,0.4504545454545454,6.274762021241939,4.189654742026425,0.3530979347101932,0.3530979347101932,3.342861804649192,0.6931471805599453,0.22235892985379185,0.6931471805599453,2.617395832834079,2.2823823856765264,2.174751721484161,1.308332819650179,40.0,30.0,0.6931471805599453,3.9318256327243257,7.313886831633462,0.0,0.0,0
-230.0,0.0629416701636592,5.730099782973575,7.776115477098742,0.1826293872694824,0.1826293872694824,6.281705841954686,5.452325179027384,1.5553706911638245,0.8747452355738773,5.365976015021851,6.461311914145415,5.971771913762246,5.087596335232384,50.0,150.0,4.983606621708336,4.04305126783455,7.427144133408616,4.641502115235482,2.3702437414678603,1
367.0,0.1138203753351206,4.465908118654584,6.61472560020376,0.0572951365756162,0.0572951365756162,5.362699625477305,4.492001487882454,0.9607765944603373,0.6348116035469819,4.422448549172797,5.3442462984364365,5.2045559867335625,3.9646154555473165,48.0,85.0,2.6602595372658615,3.9318256327243257,7.313886831633462,2.70805020110221,1.308332819650179,0
15.0,0.83,7.4360278163518485,3.044522437723423,1.0083283759666866,1.0083283759666866,1.840549633397487,0.6931471805599453,0.17055671521436822,0.0,2.451005098112319,1.547562508716013,1.547562508716013,1.840549633397487,44.0,17.0,0.0,4.04305126783455,7.427144133408616,0.0,0.6931471805599453,0
-641.0,0.0641447368421052,6.20050917404269,7.421775793644647,0.3035163479333744,0.3035163479333744,5.799092654460526,4.880526608749236,0.8185776674535198,0.6486954179891115,4.258445572902527,6.581193768469438,6.452679670320638,3.5467396869528134,42.0,75.0,3.7612001156935624,4.007333185232471,7.390798521735676,3.828641396489095,0.0,0
-186.0,0.1136483669214732,4.61512051684126,7.271703706887368,0.0666222518321119,0.0666222518321119,6.244166900663736,4.8307108619020225,1.2063229816708896,1.076139432816051,4.79081953287472,6.243972707052095,6.058889523422771,4.48863636973214,50.0,83.0,4.07753744390572,3.9318256327243257,7.313886831633462,3.4011973816621555,0.26236426446749106,0
217.0,0.053842404549147,6.492239835020471,7.115582126184454,0.4221652786675208,0.4221652786675208,5.378513908542313,5.051777237427431,0.6731369845530598,1.5770677546258471,3.949318790171843,5.963579343618446,5.5579856925446185,3.720862499966987,30.0,60.0,4.651099117876491,3.970291913552122,7.353081920515432,3.295836866004329,2.3702437414678603,0
10.0,1.111578947368421,6.733401891837359,2.9444389791664403,0.5175817396668723,0.5175817396668723,2.509599262378372,1.4586150226995167,0.0,0.5705448584676129,0.0,2.379546134130174,2.2512917986064953,0.0,54.0,19.0,0.6931471805599453,4.007333185232471,7.390798521735676,0.26236426446749106,0.0,0
79.0,0.2431729055258466,5.926926025970411,6.329720905522696,0.2224866151100535,0.2224866151100535,4.93662988078576,3.975936331171799,0.5034299218048617,0.8059881799270215,3.6454498961866,5.7420411867732915,5.509793112994564,3.104586678466073,42.0,71.0,3.6189933266497696,4.04305126783455,7.427144133408616,3.3775875160230218,0.0,1
-52.0,0.0760555004955401,5.099866427824199,6.9167150203536085,0.1044202434336963,0.1044202434336963,5.421861552639491,5.288267030694535,1.0821249145590888,1.252762968495368,4.648229675448539,5.968963281761469,5.501666290534067,4.418840607796598,54.0,60.0,4.663439094112067,3.970291913552122,7.353081920515432,3.7376696182833684,0.0,0
-394.0,0.0565402298850574,3.8712010109078907,8.15478757276852,0.0289944478716841,0.0289944478716841,7.071828000719295,5.172187089403825,1.5862623303889745,0.29388109287225495,5.369241704884735,7.1465359310757455,6.914134885946176,5.01529110563245,38.0,85.0,4.223909766576744,4.007333185232471,7.390798521735676,5.2832037287379885,0.5306282510621704,0
119.0,0.0954807692307692,3.912023005428146,6.723832440821209,0.0291493158834027,0.0291493158834027,5.049856007249537,3.505557396986398,0.2744368457017603,1.2986334225614653,2.9444389791664403,5.810841546949609,5.647564794657972,2.3978952727983707,30.0,75.0,3.6454498961866,4.04305126783455,7.427144133408616,2.639057329615259,0.0,0
14.0,0.0556973293768546,1.6094379124341003,6.918695219020472,0.0025624599615631,0.0025624599615631,4.3528552573736015,4.406719247264253,0.6033876053445987,0.6151856390902335,3.8044377947482086,5.236973736306985,5.024538199265248,3.475067230228611,42.0,60.0,2.8903717578961645,3.970291913552122,7.353081920515432,2.995732273553991,0.5306282510621704,0
299.0,0.0960072376357056,5.860786223465865,6.720220155135295,0.2331778814123917,0.2331778814123917,5.5254529391317835,3.122364924487357,0.7893482290200717,1.209837923778334,4.131961425793407,5.428468051013081,5.178970608915471,3.517497837358316,52.0,75.0,3.6109179126442243,3.9318256327243257,7.313886831633462,2.72785282839839,0.26236426446749106,0
-86.0,0.2369127516778523,5.805134968916488,5.003946305945459,0.2205196535642904,0.2205196535642904,3.8501476017100584,3.077312260546414,0.34066511488124884,0.9923900754128023,3.077312260546414,3.914021008090819,3.676300671907076,2.509599262378372,50.0,45.0,2.1162555148025524,3.9318256327243257,7.313886831633462,1.4586150226995167,0.0,0
-196.0,0.1532995951417004,5.0689042022202315,6.202535517187923,0.1012171684817424,0.1012171684817424,4.127134385045092,3.2846635654062037,0.3297108856431691,0.6931471805599453,3.077312260546414,1.33500106673234,1.0296194171811583,2.5649493574615367,48.0,85.0,0.6931471805599453,3.970291913552122,7.353081920515432,0.0,0.0,0
26.0,0.0608891595615103,6.113682179832232,6.710523109452428,0.2682926829268293,0.2682926829268293,4.618086411254637,3.8649313978942956,0.7079493663650808,2.022283127839887,4.089332020398556,5.071416766356115,4.941642422609304,3.535145354171894,48.0,60.0,2.928523523860541,4.04305126783455,7.427144133408616,0.9932517730102834,2.0412203288596382,0
19.0,0.6714285714285714,7.367708572374371,3.5553480614894135,1.0140935297885971,1.0140935297885971,2.9601050959108397,1.547562508716013,0.02423231338776787,2.8154087194227095,0.832909122935104,2.8154087194227095,0.0,0.5306282510621704,68.0,15.0,2.8154087194227095,3.970291913552122,7.353081920515432,0.0,0.26236426446749106,0
20.0,0.2012751677852348,6.269096283706261,5.003946305945459,0.325107958050586,0.325107958050586,4.200204952921578,2.0794415416798357,0.38216546428011167,1.9459101490553132,3.280911215787653,2.653241964607215,2.1041341542702074,2.4849066497880004,56.0,30.0,1.9459101490553132,4.007333185232471,7.390798521735676,0.0,0.5306282510621704,0
355.0,0.0750036310820624,6.481577129276431,7.227662498728655,0.3878643664485425,0.3878643664485425,5.35800036870921,4.8338981155962015,0.8673952990062733,1.751268107873318,4.378269585796169,5.413430173648541,5.242275975664412,3.983413001514819,48.0,85.0,3.4339872044851463,4.04305126783455,7.427144133408616,1.840549633397487,1.3862943611198906,0
58.0,0.1333209647495361,5.087596335232384,6.289715570908998,0.0993214065391733,0.0993214065391733,4.738826570800765,3.091042453358316,0.4574248470388755,1.5917829771953795,3.493472657771326,4.9344739331306915,4.612145799724517,2.6602595372658615,40.0,75.0,3.475067230228611,4.007333185232471,7.390798521735676,2.0794415416798357,0.0,0
-177.0,0.0691278013325257,5.726847747587197,7.409136443920128,0.2038640906062624,0.2038640906062624,6.023447592961033,4.055257173514054,0.5932185087844807,1.2729656758128876,3.744787086052232,6.189290290437902,5.895779296973574,3.1780538303479458,40.0,83.0,4.51085950651685,3.9318256327243257,7.313886831633462,3.5553480614894135,0.0,0
308.0,0.094700944386149,7.297091005160418,6.859614903654202,0.9099321406539174,0.9099321406539174,5.707110264748875,4.564348191467836,0.8470380863891198,0.6931471805599453,4.308110951723713,6.175451383220998,6.142467420644509,3.877431560658527,42.0,50.0,2.2300144001592104,4.007333185232471,7.390798521735676,2.1162555148025524,0.0,1
110.0,0.0526836434867776,5.099866427824199,6.928537818164665,0.1005552128315854,0.1005552128315854,5.481888142742423,4.709530201312334,0.4991210278164627,0.9446352048832976,3.6000482404073204,5.776723099057916,5.486455308663431,3.258096538021482,42.0,58.0,3.937690752176724,4.007333185232471,7.390798521735676,3.4657359027997265,0.0,1
-14.0,0.645774647887324,2.4849066497880004,4.2626798770413155,0.0070467648942985,0.0070467648942985,3.295836866004329,2.509599262378372,0.1519920173592203,2.0343211063993665,2.272125885509337,2.6461747973841225,0.7419373447293773,2.1162555148025524,46.0,50.0,2.509599262378372,3.970291913552122,7.353081920515432,0.5306282510621704,0.0,0
78.0,0.5874691358024692,7.018401799069201,5.087596335232384,0.6638905413444378,0.6638905413444378,3.6635616461296463,3.1654750481410856,0.06782259633876107,2.70805020110221,1.6094379124341003,3.8416005411316,3.484312288372662,0.832909122935104,42.0,89.0,2.70805020110221,4.04305126783455,7.427144133408616,0.0,0.0,0
225.0,0.0786545138888888,7.3777589082278725,7.049254841255837,0.986428130783467,0.986428130783467,4.2626798770413155,3.975936331171799,0.40303792245055325,0.7912942416994698,3.342861804649192,6.236956502085953,6.1675164908883415,3.077312260546414,42.0,95.0,3.0106208860477417,4.007333185232471,7.390798521735676,2.772588722239781,0.832909122935104,1
-366.0,0.0966224882428388,5.484796933490655,7.757478766584179,0.1480567550894509,0.1480567550894509,5.660526965985244,4.59511985013459,1.032213452358205,0.4970490687633742,4.609162207257629,6.538718527487524,6.414605840229089,3.8918202981106265,42.0,78.0,3.4965075614664802,4.007333185232471,7.390798521735676,3.906004933102583,0.0,0
-30.0,0.134828025477707,6.115892125483034,6.665683717782408,0.2788402220851326,0.2788402220851326,5.28978103552575,3.681351187693145,0.38711596943996784,1.6873994539038122,3.295836866004329,6.2128064764755635,6.173994415536895,2.9444389791664403,62.0,80.0,2.8507065015037334,4.007333185232471,7.390798521735676,1.308332819650179,0.0,0
-373.0,0.062787610619469,5.961005339623274,7.4999765409521215,0.2479180012812299,0.2479180012812299,6.251325681357355,4.300002799195291,1.1613803755869678,0.5599055170407379,4.76473475565943,6.612847161438617,6.491178666119254,4.258445572902527,48.0,85.0,3.6375861597263857,3.970291913552122,7.353081920515432,3.8979240810486444,0.0,0
-174.0,0.1394579945799458,6.553933404025811,5.910796644040527,0.4170136823319452,0.4170136823319452,4.248495242049359,3.306886702190914,0.5108256237659907,2.3740440569761905,3.6635616461296463,4.7086288943563215,4.417635062141249,3.3214324131932926,48.0,45.0,3.306886702190914,4.04305126783455,7.427144133408616,0.9932517730102834,0.0,1
-18.0,0.1218493150684931,4.912654885736052,5.676753802268282,0.0864830237027546,0.0864830237027546,3.856510295497887,4.163559631243574,0.7694091653935757,0.9223330463301177,4.133565275375382,4.437934266612178,4.3476939555933765,3.7612001156935624,42.0,45.0,1.791759469228055,3.970291913552122,7.353081920515432,1.1939224684724346,0.0,0
184.0,0.0976470588235294,6.651571873589727,7.067319848653476,0.4768661320172733,0.4768661320172733,6.093569770045136,3.505557396986398,0.812948380372566,0.7156960502465584,4.248495242049359,6.278333789302737,5.870708345972182,3.6888794541139363,44.0,83.0,4.529368472571809,4.007333185232471,7.390798521735676,4.473921899378137,0.26236426446749106,0
-338.0,0.0875901328273244,5.820082930352362,7.3658128372094716,0.223850766155896,0.223850766155896,5.396804313262691,3.8979240810486444,0.4797598041911002,1.165094445014252,3.4781584227982836,6.597009266931805,6.4792773965649,3.044522437723423,42.0,77.0,4.055257173514054,3.9318256327243257,7.313886831633462,3.246490991901174,0.26236426446749106,1
-2239.0,0.0706778910057598,5.765191102784844,7.721791776817535,0.1961752004935225,0.1961752004935225,6.110801929696603,5.483551344789026,1.2200250923750722,0.794243297431314,4.88507207112091,6.878944197128018,6.625657584824257,4.4272389774954295,38.0,83.0,4.793308128103486,4.007333185232471,7.390798521735676,4.592084946439436,0.0,1
-53.0,0.0708988764044943,6.066108090103747,6.568077911411976,0.2558001189767995,0.2558001189767995,4.804021044733257,5.1101789244325175,0.5285621346246985,0.9308591477024456,3.7062280924485496,6.000424288479454,5.647564794657972,3.6712245188752153,38.0,50.0,4.308110951723713,4.04305126783455,7.427144133408616,3.8649313978942956,0.0,0
-60.0,0.2180232558139535,6.366470447731438,5.840641657373398,0.3584207279457125,0.3584207279457125,4.721173861744397,3.6109179126442243,0.6654956492294353,1.83961549040569,3.970291913552122,4.981549713201159,4.912654885736052,3.2188758248682006,58.0,75.0,2.302585092994046,4.007333185232471,7.390798521735676,0.5306282510621704,0.0,0
5.0,0.0738592806510895,4.356708826689592,8.245121966478605,0.0512991339107261,0.0512991339107261,7.005154184969269,5.670914871030584,1.5404450409471488,1.5953861589784502,5.236441962829949,7.258693801068933,7.097879647839113,4.550714000192032,48.0,183.0,5.135798437050262,3.9318256327243257,7.313886831633462,3.7612001156935624,0.5306282510621704,0
240.0,0.0585457809694793,4.762173934797756,7.421177528595393,0.0743113388853299,0.0743113388853299,5.874087678954409,4.846546505563361,1.2661500492778275,0.6412324097019102,4.912654885736052,6.380122536899765,6.170447202636422,4.571613402459248,62.0,83.0,3.9945242269398897,3.970291913552122,7.353081920515432,4.08260930600368,0.5306282510621704,0
-45.0,0.1073694390715667,3.828641396489095,6.248042874508429,0.027760641579272,0.027760641579272,4.553876891600541,3.8133070324889884,0.5327650040119055,2.1422424429188665,3.681351187693145,4.632785353021065,4.39197696552705,3.367295829986474,48.0,50.0,3.0587070727153796,4.007333185232471,7.390798521735676,0.9932517730102834,0.0,0
-9.0,0.0879573934837092,2.3978952727983707,6.682108597449809,0.0067980965329707,0.0067980965329707,5.476463551931511,4.272490747605575,0.7765687886990178,1.8109539164842021,4.089332020398556,5.790571604728592,5.710095836712793,3.591817741270805,32.0,60.0,3.1354942159291497,3.912023005428146,7.293697720601438,1.4586150226995167,0.26236426446749106,0
-146.0,0.1695604395604395,6.354370040797351,5.204006687076795,0.3902107409925221,0.3902107409925221,4.442651256490317,3.6454498961866,0.48612301112561884,1.7877353189283294,3.475067230228611,4.279440045898781,3.1612467120315646,3.0106208860477417,32.0,30.0,3.744787086052232,3.912023005428146,7.293697720601438,2.1162555148025524,1.9878743481543455,1
-119.0,0.0897600685518423,6.566672429803241,7.062191632286556,0.4826648538409245,0.4826648538409245,5.711419901785413,4.215086179918229,0.5732368838873878,1.209837923778334,3.681351187693145,6.11390339430056,5.826295049131593,3.1654750481410856,42.0,75.0,4.394449154672439,3.912023005428146,7.293697720601438,3.5263605246161616,0.0,0
-422.0,0.0812239177826222,4.8283137373023015,8.074337694089515,0.0779384035197988,0.0779384035197988,6.810473156175584,5.353278924622011,1.5589240413128205,1.7726117998139208,5.31664832323276,6.903345570493437,6.716473700816671,4.962844630259907,40.0,213.0,4.960744524482791,3.9889840465642745,7.372118028337787,3.367295829986474,1.7404661748405044,0
-66.0,0.543134328358209,6.626717749249025,4.204692619390966,0.4924885695623775,0.4924885695623775,0.9932517730102834,0.0,0.0,0.5306282510621704,0.0,0.5306282510621704,0.0,0.0,54.0,30.0,0.5306282510621704,3.9512437185814275,7.333676395657684,0.0,0.5306282510621704,1
